Data;Sistema;Categoria;Unidade;Descrição do Problema;Qtd. de Pedidos;Analista;Tempo;Ticket;Ferramenta Ofensora;Impacto Financeiro;Importante para SDG?
19/10/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Robô não limpou;;Jaquiel;00:05;INC3865840;;;False
18/10/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de Mapa;;Jucyelle;00:05;;;;False
18/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
18/10/2023;Cora;Pedidos Orfãos;"[""Salto (Jundiai)""]";Pedidos órfão no BI. Efetuado reprocessamento para trazer o status de reprogramado;;Felipe;00:05;;;;False
18/10/2023;Cora;Pedidos Orfãos;"[""Barueri""]";Pedidos órfão no BI. Efetuado reprocessamento para trazer o status de reprogramado;;Felipe;00:10;;;;False
18/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
18/10/2023;Cora;Pedido Sem Faturar;"[""Sao Cristovao""]";Identificamos que o pedido 173605 ficou com status aguardando emissão de nota fiscal devido ao mesmo ter constar com a mercadoria 20498 constar sem o preço vigente ;;;;;;;
18/10/2023;Cora;Pedido Sem Faturar;"[""Sao Paulo""]";Identificamos pedidos sem faturar devido a constar com armazem 0 (clientes vindo do CDD Mooca);;Jucyelle;00:17;;Promax;;False
18/10/2023;Cora;Pedido Sem Faturar;"[""Curitiba""]";Pedidos de uma rota sem faturar (2 pedidos constavam com o codigo 0, não foi criado no promax);;Jucyelle;00:20;;;;False
18/10/2023;Cora;Emissão de Comodatos;"[""Uberaba"",""Sao Cristovao""]";Analise dos pedidos de comodatos emitidos automaticamente;;Jucyelle;00:30;;;;False
18/10/2023;Promax;NFs com Erro de Processamento;"[""Curitiba""]";Notas com erro de processamento;;Jucyelle;00:10;;;;False
18/10/2023;Promax;Erro Att. Diária;"[""Praia Grande""]";Erro no processo 38S;;Jucyelle;00:15;;;;False
18/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Flag unidades;;Jaquiel;00:40;;;;False
17/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
17/10/2023;Promax;Flag Pen. Log/Fin;"[""Santa Luzia""]";Emitir 2ª via das NF-e de contingência.;;Bruna;00:05;;;;False
17/10/2023;Cora;Pedidos duplicados;"[""Ipatinga""]";Pedidos duplicado no RT, placa Duplicada no PCD;;Andrei;01:00;;;;False
17/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcar Unidades sem Faturamento;;Jucyelle;00:35;;;;False
17/10/2023;Promax;Limpeza de Mapa;"[""Campina Grande""]";Robô não limpou;;Jaquiel;00:05;INC3850457;;;False
17/10/2023;Promax;Limpeza de Mapa;"[""Aracaju""]";Robô não limpou;;Jaquiel;00:05;INC3850679;;;False
17/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva da fila de impressão ;;Andrei;00:15;;;;False
16/10/2023;Roteirizador;Exportação Cora (Exportação das Rotas para cora);"[""Aracaju""]";Sem conseguir exportar sessão para faturamento na Cora;;Jucyelle;00:30;;;;False
16/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação das unidades sem faturamento;;Marcela;00:20;;;;False
16/10/2023;Promax;Flag Pen. Log/Fin;"[""GEO PR""]";Fechamento de mapas ;;Andrei;00:15;;;;False
16/10/2023;Promax;Flag Pen. Log/Fin;"[""Macacu""]";Mapa em aberto;;Bruna;00:05;;;;False
16/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
16/10/2023;Promax;Erro Att. Diária;"[""Norte""]";Erro 38s;;Louise;00:05;;;;False
16/10/2023;Promax;Erro Att. Diária;"[""Araraquara""]";Erro 37s mapa de consignação ;;Louise;00:10;;;;False
16/10/2023;Cora;Pedidos Orfãos;"[""Maua""]";Analise pedidos Órfão;;Andrei;00:15;;;;False
16/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Carga Pocket;;Andrei;00:25;;;;False
15/10/2023;Promax;Flag Pen. Log/Fin;"[""Santa Luzia""]";Emitir 2ª via das NF-e de contingência;;Bruna;00:05;;;;False
15/10/2023;Promax;Flag Pen. Log/Fin;"[""Ribeirao Preto"",""Brasilia XB"",""Manaus""]";Marcação atualização diaria;;Louise;00:15;;;;False
14/10/2023;Promax;Flag Pen. Log/Fin;"[""Santa Luzia""]";Emissão 2ª Via Contingência;;Bruna;00:05;;;;False
14/10/2023;Promax;Flag Pen. Log/Fin;"[""Manaus""]";Emissão OCT;;Bruna;00:05;;;;False
14/10/2023;Promax;NFs com Erro de Processamento;"[""Barreiras""]";Notas com erro de processamento;;Jucyelle;00:05;;;;False
14/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcar CDDs sem faturamento;;Jucyelle;00:30;;;;False
14/10/2023;Cora;Reprocessar Faturamento da Rota;"[""Diadema""]";Rota sem faturar;;Louise;00:10;;Cora;;False
14/10/2023;Cora;Reprocessar Faturamento da Rota;"[""Maraba""]";Rota sem faturar;;Louise;00:10;;Cora;;False
14/10/2023;Promax;Rebuild;"[""GEO BA""]";Arquivo corrompido EFD004.CAD;;Louise;00:50;;Promax;;False
13/10/2023;Cora;Pedido Sem Faturar;"[""Pirai""]";Recebemos um chamado informando que havia um pedido sem consumir grade, e outro que após consumir grade, voltou para a unidade origem (Pirai).;5;Louise;00:30;;;;False
13/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualização diaria;;Louise;00:30;;;;False
13/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Carga Pocket;;Felipe;00:15;;;;False
13/10/2023;Promax;Erro Att. Diária;"[""Santa Cruz do Sul""]";Erro atualização 38s;;Felipe;00:10;;Promax;;False
13/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
13/10/2023;Cora;Pedidos Orfãos;"[""Louveira""]";Pedidos Orfãos;;Jucyelle;00:40;;Promax;;False
13/10/2023;Cora;Pedidos Orfãos;"[""Ribeirao Preto""]";pedido orfão ;;Monique;00:05;;;;False
13/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva da fila de impressão ;;Vanessa;01:00;;;;False
12/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualização diaria;;Louise;00:30;;;;False
12/10/2023;Promax;Flag Pen. ROAD;"[""Salvador"",""Olinda"",""Caruaru""]";X na atualização diaria;;Louise;00:10;;;;False
12/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva da filas de impressão ;;Vanessa;00:30;;;;False
12/10/2023;Promax;Exportar Pedidos Roteirizador;"[""Maraba""]";"Pedidos Retornando Roteirizador ""Null""";;Louise;01:00;;Promax;;False
11/10/2023;Cora;Pedido Sem Faturar;"[""Campos""]";Após a tratativa das rotas causado por pedidos com ID null, validamos todas as placas faturadas, e na Cora foi criada 22 rotas, e no Promax foram criadas 26 rotas, que era o correto. ;20;Louise;00:20;;;;False
11/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualização diaria;;Louise;00:30;;;;False
11/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
11/10/2023;ABDocs;NFs em Processamento;"[""Todas as GEOs""]";NFs em processamento ;;Louise;00:30;;;;False
10/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
10/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:15;;Promax;;False
10/10/2023;Cora;Pedidos Orfãos;"[""Norte""]";Pedidos Orfãos;;Jucyelle;00:20;;;;False
10/10/2023;Cora;Pedidos Orfãos;"[""Embu""]";Pedidos Orfãos;;Jucyelle;00:20;;;;False
10/10/2023;Cora;Pedido Sem Faturar;"[""Equatorial (S. Maranhao)""]";Pedidos sem faturar no hub de faturamento ;;Jucyelle;00:30;;Promax;;False
10/10/2023;Promax;Flag Pen. Log/Fin;"[""Ipatinga""]";Emissão 2a via em contingência;;Bruna;00:05;;;;False
10/10/2023;Promax;Flag Pen. Log/Fin;"[""Contagem""]";Emissão 2a via em contingência;;Bruna;00:05;;;;False
10/10/2023;Cora;Pedido Sem Faturar;"[""Sao Paulo""]";Pedidos presos na 03.01.17 não estavam faturando pela Cora.;;Jaquiel;00:30;;Promax;;False
10/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";marcação cdd sem fat;;Monique;00:30;;;;False
10/10/2023;Cora;Pedido Sem Faturar;"[""Sao Paulo""]";Pedidos multi-cdd de Mooca com Armazém 0;;Bruna;00:15;;;;False
10/10/2023;Promax;Limpeza de Mapa;"[""Todas as GEOs""]";Limpeza de mapa;;Bruna;00:05;RITM12559549;;;False
09/10/2023;Cora;Exportar Pedidos Roteirizador;"[""Belem"",""Santa Luzia""]";Identificamos pedidos na LIb que o time do road esqueceu de enviar para a roteirização, onde acionamos os mesmos e enviaram os pedidos normalmente. ;;Jucyelle;00:10;;;;False
09/10/2023;Cora;Pedidos Orfãos;"[""Petropolis""]";Identificamos 2 pedidos com status roteirizado que constam como orfãos;;Jucyelle;00:40;;;;False
09/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
09/10/2023;Promax;Flag Pen. Log/Fin;"[""Caruaru""]";Emissão 2a via de NFs em contingência;;Bruna;00:05;;;;False
09/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
09/10/2023;Cora;Pedidos Orfãos;"[""Guarulhos""]";"Divergência de status de pedidos entre a ""consulta de pedidos""(roteirizado) e painel de atendimento (reprogramado)";;Marcela;00:03;;Cora;;False
09/10/2023;Promax;Flag Pen. Log/Fin;"[""Contagem""]";Emissão 2a via de NFs em contingência;;Bruna;00:05;;;;False
09/10/2023;Cora;Pedidos Orfãos;"[""Maua""]";Pedidos órfão no BI;;Felipe;00:20;;;;False
09/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Flag unidades sem faturamento;;Marcela;00:10;;Promax;;False
08/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Bruna;00:20;;;;False
08/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:15;;;;False
08/10/2023;Promax;Execução PWPE0139;"[""Todas as GEOs""]";Executado PWPE0139;;Felipe;00:15;;;;False
08/10/2023;Promax;Flag CDD S/ Fat;"[""Guarulhos"",""Campinas"",""Contagem"",""Santa Luzia"",""Cabo"",""Manaus"",""GEO BA"",""Campina Grande""]";Marcação unidades que não iniciaram automaticamente no Domingo;;Felipe;00:15;;;;False
07/10/2023;Cora;Pedidos Orfãos;"[""Salto (Jundiai)""]";Pedidos órfãos pendentes de faturamento multi;;Andrei;00:15;;;;False
07/10/2023;Cora;Pedido Sem Faturar;"[""Jacarepagua""]";Pedidos pendentes de faturamento;;Andrei;00:15;;;;False
07/10/2023;Cora;Pedido Sem Faturar;"[""Sao Paulo""]";Total de 6 Pedidos pendentes de faturamento. ;;Andrei;02:00;;;;False
07/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualização diaria;;Louise;00:30;;;;False
07/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza Fila de impressão ;;Andrei;00:20;;;;False
07/10/2023;Promax;Flag Pen. Log/Fin;"[""Suzano"",""Barueri"",""Embu"",""Blumenau"",""Ribeirao Preto""]";Flag das unidade pendentes Att diária ;;Vanessa;00:07;;;;False
06/10/2023;Cora;Pedido Sem Faturar;"[""Campos""]";Pedidos nao voltavam do roteirizador para Cora;28;Louise;00:30;;Cora;;False
06/10/2023;Cora;Pedido Sem Faturar;"[""Campinas""]";Pedidos sem faturar;67;Louise;00:20;;Cora;;False
06/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualizaçao diaria;;Louise;00:30;;;;False
06/10/2023;Promax;Flag Pen. Log/Fin;"[""Pirai""]";Flag unidade;;Jaquiel;00:05;;;;False
06/10/2023;Promax;Flag Pen. Log/Fin;"[""Macacu""]";Flag unidade;;Jaquiel;00:05;;;;False
06/10/2023;Promax;Flag Pen. Log/Fin;"[""Ilheus""]";Flag unidade;;Jaquiel;00:05;;;;False
06/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
06/10/2023;Cora;Pedidos Orfãos;"[""Araraquara"",""Ribeirao Preto""]";Identificamos que os pedidos constavam como órfãos no BI de acompanhamento de pedidos.;;Vanessa;00:50;;Cora;;False
06/10/2023;Promax;Pedido Sem Faturar;"[""Campinas""]";Pedidos Consignação sem faturar;;Jaquiel;02:00;;;;False
06/10/2023;Promax;Pedido Sem Faturar;"[""Campinas""]";Pedidos Consignação sem faturar;;Madlyn;02:00;;;R$ 100.000,00;False
06/10/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Robô não limpou;;Francielle;00:10;INC3791858;;;False
06/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:15;;;;False
05/10/2023;Cora;Pedido Sem Faturar;"[""Camboriu""]";Identificamos um pedido 218426 do CDD Camboriú que estava com Status de Falta, mesmo possuindo grade de estoque.;1;Louise;00:20;;Cora;;False
05/10/2023;Promax;Erro Att. Diária;"[""AS Camacari""]";Atualização não iniciava;;Felipe;00:15;;;;False
05/10/2023;Promax;Erro Att. Diária;"[""Belem""]";Atualização diária não iniciava;;Felipe;00:20;;;;False
05/10/2023;Promax;Erro Att. Diária;"[""Aracatuba""]";Erro PW00038S;;Bruna;00:10;;;;False
05/10/2023;Promax;NFs com Erro de Processamento;"[""Sao Jose dos Pinhais""]";NF com erro de processamento;;Jucyelle;00:05;;;;False
05/10/2023;Cora;Pedidos Orfãos;"[""Norte""]";Perdidos Órfãos ;;Jucyelle;00:10;;Cora;;True
05/10/2023;Cora;Pedido Sem Faturar;"[""Sao Paulo""]";Identificamos que os pedidos 740880 e 740882 não foram faturados, ficaram com status em roteirizado. Identificamos que constava como Armazém 0;;Bruna;00:10;;;;False
05/10/2023;Promax;Limpeza de Mapa;"[""Nova Iguacu""]";Limpeza de Mapa;;Jucyelle;00:05;INC3785550;;;False
05/10/2023;Cora;Pedido Sem Faturar;"[""Mogi Mirim""]";Identificamos que o pedido 375398 não foi faturado, ficou com status em roteirizado. Identificamos que constava como Armazém 0;;Bruna;00:10;;;;False
05/10/2023;Cora;Pedidos Orfãos;"[""Fortaleza""]";Pedido Orfão;;Jucyelle;00:10;;;;False
05/10/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Limpeza de Mapa;;Jucyelle;00:05;INC3785369;;;False
05/10/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Robô não limpou;;Jaquiel;00:10;INC3785219;;;False
05/10/2023;Promax;Flag CDD S/ Fat;"[""Todas as GEOs""]";Marcação das unidades sem faturamento;;Marcela;00:15;;;;False
05/10/2023;Promax;Limpeza de Mapa;"[""Sete Lagoas""]";LImpeza de Mapa ( Notas Rejeitadas em EPEC, onde regeramos todas) ;;Jucyelle;00:05;;;;False
05/10/2023;Promax;Limpeza de Mapa;"[""AS Minas""]";LImpeza de Mapa ( Notas Rejeitadas em EPEC, onde regeramos todas) ;;Jucyelle;00:05;;;;False
05/10/2023;Promax;Limpeza de Mapa;"[""Santa Luzia""]";LImpeza de Mapa ( Notas Rejeitadas em EPEC, onde regeramos todas) ;;Jucyelle;00:05;;;;False
05/10/2023;Promax;Limpeza de Mapa;"[""Contagem""]";LImpeza de Mapa ( Notas Rejeitadas em EPEC, onde regeramos todas) ;;Jucyelle;00:05;;;;False
05/10/2023;Promax;Limpeza de Mapa;"[""Uberaba""]";LImpeza de Mapa ( Notas Rejeitadas em EPEC, onde regeramos todas) ;;Jucyelle;00:05;;;;False
04/10/2023;Cora;Pedido Sem Faturar;"[""Piracicaba"",""Taubate"",""Uberlandia"",""Volta Redonda"",""Pelotas"",""Porto Alegre"",""FCO Beltrao"",""Florianopolis (Sao Jose)"",""Pavuna"",""Equatorial (S. Maranhao)"",""Sapucaia"",""Praia Grande"",""Cachoeiro"",""Curitiba"",""Ribeirao Preto"",""Santa Cruz do Sul"",""Poços de Caldas"",""Rio de Janeiro"",""Cascavel"",""Londrina"",""Jacarepagua"",""Blumenau"",""Ceara"",""Pouso Alegre"",""Fortaleza"",""Barueri"",""Embu"",""Nova Iguacu"",""Camboriu""]";"Cerca de 60 pedidos  estavam sem crítica no alocação e assim ficaram parados com a situação de atendimento ""aguardando alocação"". ";60;Louise;00:30;;Cora;;False
04/10/2023;Unidocs;Regerar CT-e;"[""Todas as GEOs""]";Cancelamento de CTe complementar;;Francielle;05:00;;Unidocs;;False
04/10/2023;Cora;Pedido Sem Faturar;"[""Equatorial (S. Maranhao)""]";"Time road relatou que os pedidos foram exportados, roteirizados e enviados para faturar, mas apareciam como ""Liberados"" na tela de exportação. Ao tentar exportar apresentava erro ""Roteirização em andamento. Aguarde"".";;Marcela;00:35;;Cora;;False
04/10/2023;Cora;Pedido Sem Faturar;"[""Barueri""]";O pedido 129711(Consignação Venda) foi criado no Promax, mas não teve o seu mapa faturado. Não identificamos erro nos logs. Para que o pedido fosse faturado, foi necessário desativar o projeto 014- CONSIGNACOES;;Marcela;01:00;;Promax;;False
04/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
04/10/2023;Cora;Pedidos Orfãos;"[""Sao Paulo""]";Pedidos orfãos;;Jucyelle;03:00;;Cora;R$ 195.000,00;True
04/10/2023;Promax;Erro Att. Diária;"[""Niteroi""]";Erro 37s - Emitir notas das consignações vencidas;;Felipe;00:45;;;;False
04/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Bruna;00:20;;;;False
04/10/2023;Cora;Pedidos Orfãos;"[""Maua""]";Pedidos Orfãos;;Jucyelle;00:15;;Cora;;True
04/10/2023;Cora;Pedidos Orfãos;"[""Norte""]";Pedidos Orfãos;;Jucyelle;00:10;;Cora;;True
04/10/2023;Cora;Pedidos Orfãos;"[""Ribeirao Preto""]";Pedidos Orfãos;;Jucyelle;00:30;;Cora;;True
04/10/2023;Cora;Pedidos Orfãos;"[""Araraquara""]";Pedidos Orfãos;;Jucyelle;00:30;;Cora;;True
04/10/2023;Cora;Pedidos Orfãos;"[""Porto Alegre""]";Pedidos Orfãos no BI;;Jucyelle;00:30;;Cora;;True
04/10/2023;Cora;Pedidos Orfãos;"[""Campos""]";Pedidos Orfãos;;Jucyelle;00:40;;Cora;;True
04/10/2023;Promax;Flag Pen. Log/Fin;"[""Ipatinga""]";Emissão NFs 2a via em contingência;;Bruna;00:05;;;;False
04/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação dos CDDs sem faturamento;;Jucyelle;00:30;;;;False
03/10/2023;Cora;Pedido Sem Faturar;"[""Mogi Mirim"",""Louveira""]";Time Cora identificou proativamente erro de integração para 88 pedidos AS no CDD Loveira. ;88;Louise;00:20;;Cora;;False
03/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
03/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Jaquiel;00:40;;;;False
03/10/2023;Promax;Flag Pen. Log/Fin;"[""GEO CO""]";Robô não flegou;;Bruna;00:05;;;;False
03/10/2023;Cora;Pedidos Orfãos;"[""Norte""]";Análise pedido órfão, reprogramado. ;;Andrei;00:30;;;;False
03/10/2023;Promax;Flag Pen. Log/Fin;"[""Fortaleza""]";Emissão de vale;;Bruna;00:05;;;;False
03/10/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de mapa;;Bruna;00:05;INC3771644;;;False
03/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação das unidades sem faturamento;;Francielle;00:30;;;;False
03/10/2023;Promax;Limpeza de Mapa;"[""Ipatinga""]";Limpeza de Mapas de Notas Rejeitadas em EPEC (As notas foram regeradas);;Jucyelle;00:05;;;;False
03/10/2023;Promax;Flag Pen. Log/Fin;"[""Contagem""]";Emissão NFs 2a via;;Bruna;00:05;;;;False
03/10/2023;Promax;Limpeza de Mapa;"[""Uberaba""]";Limpeza de Mapas de Notas Rejeitadas em EPEC (As notas foram regeradas);;Jucyelle;00:05;;;;False
03/10/2023;Promax;Limpeza de Mapa;"[""Contagem""]";Limpeza de Mapas de Notas Rejeitadas em EPEC (As notas foram regeradas);;Jucyelle;00:05;;;;False
03/10/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Limpeza de Mapa;;Jucyelle;00:05;INC3771372;;;False
03/10/2023;Promax;Flag CDD S/ Fat;"[""GEO NO""]";Marcar CDDs sem faturamento;;Jucyelle;00:05;;;;False
02/10/2023;Cora;Pedido Sem Faturar;"[""Fortaleza""]";O time da cora identificou 2 placas  CKH2499 / RHT5F51 no CDD Fortaleza que constavam pedidos que não eram da cora tentando ser faturados.;20;Louise;00:20;;;;False
02/10/2023;Cora;Pedido Sem Faturar;"[""Poços de Caldas""]";Fomos acionados pelo time do road para quebrar 1 pedido que já havia sido exportado e deu excesso de peso, onde precisaria ser quebrado para que o pedido conseguisse ser faturado.;1;Louise;00:20;;Cora;;False
02/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
02/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Carga;;Jaquiel;00:40;;;;False
02/10/2023;Promax;Flag Pen. Log/Fin;"[""Maraba""]";Emissão de vale;;Bruna;00:05;;;;False
02/10/2023;Promax;Flag Pen. Log/Fin;"[""Uberaba""]";Emissão de vale;;Bruna;00:05;;;;False
02/10/2023;Promax;Erro Att. Diária;"[""Maceio""]";Erro no 37s. Emissão de vale.;;Marcela;00:03;;;;False
02/10/2023;Cora;Pedido Sem Faturar;"[""Fortaleza""]";Identificamos que o pedido 470426 do Cliente 65112 não foi faturado, ficou com status em faturamento. Validado no log PW01584S que pedido está sem preço vigente;;Jaquiel;01:15;;Promax;;False
02/10/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação atualização diaria;;Louise;00:30;;;;False
02/10/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Carga Pocket ;;Andrei;00:45;;;;False
01/10/2023;Promax;Erro Att. Diária;"[""AS Camacari""]";Erro 37s;;Francielle;00:05;;;;False
01/10/2023;Promax;Flag Pen. ROAD;"[""Sete Lagoas"",""Pouso Alegre"",""Uberaba"",""Uberlandia""]";X na atualização diaria ;;Louise;00:10;;;;False
30/09/2023;Cora;Pedidos Orfãos;"[""Nova Friburgo"",""Macacu""]";Pedidos Orfãos;;Jucyelle;01:30;;;;False
30/09/2023;Cora;Pedidos Orfãos;"[""Nova Friburgo""]";Pedido Orfão;;Jucyelle;00:30;;;;True
30/09/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases 06h;;Bruna;00:15;;;;False
30/09/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases 05h;;Bruna;00:15;;;;False
30/09/2023;Promax;Limpeza de Mapa;"[""GEO SUL""]";Limpeza de mapas;;Felipe;00:15;;;;False
30/09/2023;Promax;Limpeza de Mapa;"[""GEO SP""]";Limpeza de mapas;;Felipe;00:15;;;;False
30/09/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interface e Bases;;Felipe;00:15;;;;False
30/09/2023;Promax;Flag Pen. Log/Fin;"[""Maraba""]";Fechar mapa com diferença;;Bruna;00:05;;;;False
30/09/2023;Promax;Flag Pen. Log/Fin;"[""Ceara""]";Fechar mapa com diferença;;Bruna;00:05;;;;False
30/09/2023;Promax;Erro Att. Diária;"[""Londrina""]";Erro PW00037S;;Bruna;00:05;;;;False
30/09/2023;Promax;Limpeza de Mapa;"[""GEO RJ""]";Limpeza de mapas;;Bruna;00:15;;;;False
30/09/2023;Promax;Limpeza de Mapa;"[""GEO PR""]";Limpeza de mapas;;Bruna;00:10;;;;False
30/09/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases 03h;;Bruna;00:15;;;;False
30/09/2023;Promax;Limpeza de Mapa;"[""GEO MG""]";Limpeza de mapas;;Bruna;00:10;;;;False
30/09/2023;Promax;Limpeza de Mapa;"[""GEO NO""]";Limpeza de mapas;;Bruna;00:05;;;;False
30/09/2023;Promax;Limpeza de Mapa;"[""GEO CO""]";Limpeza de mapas;;Bruna;00:05;;;;False
30/09/2023;Promax;Limpeza de Mapa;"[""GEO BA""]";Limpeza de mapas;;Bruna;00:10;;;;False
30/09/2023;Promax;Flag Pen. Log/Fin;"[""Feira de Santana""]";Impressão de OCTs;;Bruna;00:05;;;;False
30/09/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases 02h;;Bruna;00:15;;;;False
30/09/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interface e Bases 23h;;Felipe;00:15;;;;False
30/09/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases 01h;;Bruna;00:15;;;;False
30/09/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases 00h;;Bruna;00:15;;;;False
30/09/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";marcação cdd sem fat;;Monique;00:30;;;;False
29/09/2023;Cora;Pedido Sem Faturar;"[""Uberaba""]";Fomos acionados devido a 465 pedidos do CDD Uberaba ficarem pendentes de faturamento na cora;465;Louise;00:20;;Cora;;False
29/09/2023;Cora;Exportar Pedidos Roteirizador;"[""Fortaleza""]";"CDD Fortaleza voltou a exportação para ajustar alguns pedidos, porém a situação dos pedidos não alteraram, ficando com o status de ""Enviado Roteirizador""";;Marcela;02:00;;Cora;;True
29/09/2023;Cora;Pedido Sem Faturar;"[""Contagem""]";Pedido sem faturar;;Marcela;00:30;;Promax;;False
29/09/2023;Cora;Pedidos Orfãos;"[""Porto Alegre""]";Pedidos Orfãos;;Jucyelle;00:30;;;;True
29/09/2023;Cora;Pedidos Orfãos;"[""Curitiba""]";Pedidos Orfãos;;Jucyelle;00:50;;Promax;;False
29/09/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:40;;;;False
29/09/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Felipe;00:20;;;;False
29/09/2023;Promax;Erro Att. Diária;"[""Londrina""]";Erro PW00037S ;;Marcela;00:05;;;;False
29/09/2023;Promax;Erro Att. Diária;"[""Praia Grande""]";Erro 38s - Mapa com st 4 com data de Liberação zerada;;Felipe;01:00;;;;False
29/09/2023;Promax;Erro Att. Diária;"[""Presid Prudente""]";Erro 37s;;Felipe;00:10;;;;False
29/09/2023;Promax;Erro Att. Diária;"[""Barueri""]";Att. travada na PW00038S;;Bruna;00:10;;;;False
